24-03-2022,1.039,99 EUR
23-03-2022,1.033,64 EUR
22-03-2022,1.045,98 EUR
21-03-2022,1.033,07 EUR
18-03-2022,1.036,55 EUR
17-03-2022,1.017,55 EUR
16-03-2022,1.013,71 EUR
15-03-2022,979,85 EUR
14-03-2022,966,82 EUR
11-03-2022,972,30 EUR
10-03-2022,977,14 EUR
09-03-2022,986,47 EUR
08-03-2022,962,67 EUR
07-03-2022,977,51 EUR
04-03-2022,1.001,26 EUR
03-03-2022,1.017,93 EUR
02-03-2022,1.026,18 EUR
01-03-2022,1.01,67 EUR
28-02-2022,1.021,52 EUR
25-02-2022,1.023,29 EUR
24-02-2022,1.008,16 EUR
23-02-2022,995,40 EUR
22-02-2022,1.004,36 EUR
21-02-2022,1.006,98 EUR
18-02-2022,1.015,71 EUR
17-02-2022,1.023,51 EUR
16-02-2022,1.038,88 EUR
15-02-2022,1.038,12 EUR
14-02-2022,1.025,94 EUR
11-02-2022,1.029,19 EUR
10-02-2022,1.047,55 EUR
09-02-2022,1.062,83 EUR
08-02-2022,1.046,06 EUR
07-02-2022,1.044,80 EUR
04-02-2022,1.045,80 EUR
03-02-2022,1.045,79 EUR
02-02-2022,1.08,12 EUR
01-02-2022,1.074,76 EUR
31-01-2022,1.067,88 EUR
28-01-2022,1.05,61 EUR
27-01-2022,1.034,82 EUR
26-01-2022,1.031,72 EUR
25-01-2022,1.024,99 EUR
24-01-2022,1.034,27 EUR
21-01-2022,1.047,57 EUR
20-01-2022,1.068,71 EUR
19-01-2022,1.07,72 EUR
18-01-2022,1.078,07 EUR
17-01-2022,1.094,86 EUR
14-01-2022,1.089,37 EUR
13-01-2022,1.097,11 EUR
12-01-2022,1.117,70 EUR
11-01-2022,1.113,41 EUR
10-01-2022,1.103,13 EUR
07-01-2022,1.114,07 EUR
06-01-2022,1.127,41 EUR
05-01-2022,1.137,39 EUR
04-01-2022,1.155,94 EUR
03-01-2022,1.16,28 EUR
31-12-2021,1.154,51 EUR
30-12-2021,1.16,12 EUR
29-12-2021,1.162,25 EUR
28-12-2021,1.164,94 EUR
27-12-2021,1.164,30 EUR
23-12-2021,1.154,10 EUR
22-12-2021,1.144,86 EUR
21-12-2021,1.135,14 EUR
20-12-2021,1.115,35 EUR
17-12-2021,1.127,89 EUR
16-12-2021,1.139,27 EUR
15-12-2021,1.147,72 EUR
14-12-2021,1.131,33 EUR
13-12-2021,1.146,21 EUR
10-12-2021,1.153,07 EUR
09-12-2021,1.151,63 EUR
08-12-2021,1.155,74 EUR
07-12-2021,1.161,22 EUR
06-12-2021,1.126,64 EUR
03-12-2021,1.119,17 EUR
02-12-2021,1.126,63 EUR
01-12-2021,1.122,61 EUR
30-11-2021,1.126,22 EUR
29-11-2021,1.14,41 EUR
26-11-2021,1.121,55 EUR
25-11-2021,1.156,25 EUR
24-11-2021,1.154,56 EUR
23-11-2021,1.147,86 EUR
22-11-2021,1.16,52 EUR
19-11-2021,1.166,13 EUR
18-11-2021,1.164,79 EUR
17-11-2021,1.162,74 EUR
16-11-2021,1.161,58 EUR
15-11-2021,1.15,68 EUR
12-11-2021,1.149,07 EUR
11-11-2021,1.137,52 EUR
10-11-2021,1.132,32 EUR
09-11-2021,1.136,61 EUR
08-11-2021,1.138,15 EUR
05-11-2021,1.137,88 EUR
04-11-2021,1.137,24 EUR
03-11-2021,1.121,79 EUR
02-11-2021,1.117,57 EUR
29-10-2021,1.113,62 EUR
28-10-2021,1.102,98 EUR
27-10-2021,1.101,52 EUR
26-10-2021,1.102,48 EUR
25-10-2021,1.095,17 EUR
22-10-2021,1.091,98 EUR
21-10-2021,1.088,80 EUR
20-10-2021,1.086,49 EUR
19-10-2021,1.087,33 EUR
18-10-2021,1.084,29 EUR
15-10-2021,1.083,01 EUR
14-10-2021,1.075,27 EUR
13-10-2021,1.06,17 EUR
12-10-2021,1.056,29 EUR
11-10-2021,1.056,70 EUR
08-10-2021,1.059,29 EUR
07-10-2021,1.065,06 EUR
06-10-2021,1.051,15 EUR
05-10-2021,1.048,57 EUR
04-10-2021,1.035,50 EUR
01-10-2021,1.051,85 EUR
30-09-2021,1.045,63 EUR
29-09-2021,1.048,50 EUR
28-09-2021,1.047,00 EUR
27-09-2021,1.07,75 EUR
24-09-2021,1.079,71 EUR
23-09-2021,1.083,09 EUR
22-09-2021,1.071,63 EUR
21-09-2021,1.062,55 EUR
20-09-2021,1.057,07 EUR
17-09-2021,1.075,11 EUR
16-09-2021,1.081,93 EUR
15-09-2021,1.077,44 EUR
14-09-2021,1.078,93 EUR
13-09-2021,1.078,53 EUR
10-09-2021,1.079,26 EUR
09-09-2021,1.083,34 EUR
08-09-2021,1.087,90 EUR
07-09-2021,1.091,16 EUR
06-09-2021,1.092,24 EUR
03-09-2021,1.086,57 EUR
02-09-2021,1.088,69 EUR
01-09-2021,1.087,39 EUR
31-08-2021,1.084,67 EUR
30-08-2021,1.086,67 EUR
27-08-2021,1.08,93 EUR
26-08-2021,1.076,33 EUR
25-08-2021,1.079,57 EUR
24-08-2021,1.078,12 EUR
23-08-2021,1.075,26 EUR
20-08-2021,1.066,79 EUR
19-08-2021,1.06,01 EUR
18-08-2021,1.064,38 EUR
17-08-2021,1.072,53 EUR
16-08-2021,1.074,57 EUR
13-08-2021,1.074,45 EUR
12-08-2021,1.075,25 EUR
11-08-2021,1.07,95 EUR
10-08-2021,1.071,14 EUR
09-08-2021,1.07,73 EUR
06-08-2021,1.07,00 EUR
05-08-2021,1.065,71 EUR
04-08-2021,1.058,70 EUR
03-08-2021,1.055,67 EUR
02-08-2021,1.051,84 EUR
30-07-2021,1.05,92 EUR
29-07-2021,1.054,55 EUR
28-07-2021,1.054,35 EUR
27-07-2021,1.046,83 EUR
26-07-2021,1.055,74 EUR
23-07-2021,1.061,99 EUR
22-07-2021,1.05,54 EUR
21-07-2021,1.042,31 EUR
20-07-2021,1.034,14 EUR
19-07-2021,1.021,80 EUR
16-07-2021,1.039,46 EUR
15-07-2021,1.045,93 EUR
14-07-2021,1.05,34 EUR
13-07-2021,1.047,47 EUR
12-07-2021,1.041,53 EUR
09-07-2021,1.036,10 EUR
08-07-2021,1.027,48 EUR
07-07-2021,1.043,73 EUR
06-07-2021,1.036,45 EUR
05-07-2021,1.034,74 EUR
02-07-2021,1.035,59 EUR
01-07-2021,1.028,98 EUR
30-06-2021,1.026,60 EUR
29-06-2021,1.028,94 EUR
28-06-2021,1.024,13 EUR
25-06-2021,1.022,55 EUR
24-06-2021,1.019,05 EUR
22-06-2021,1.014,51 EUR
21-06-2021,1.007,12 EUR
18-06-2021,1.002,42 EUR
17-06-2021,1.007,59 EUR
16-06-2021,993,01 EUR
15-06-2021,994,39 EUR
14-06-2021,995,67 EUR
11-06-2021,991,78 EUR
10-06-2021,985,07 EUR
09-06-2021,978,56 EUR
08-06-2021,979,05 EUR
07-06-2021,978,65 EUR
04-06-2021,980,97 EUR
03-06-2021,975,96 EUR
02-06-2021,976,21 EUR
01-06-2021,972,56 EUR
31-05-2021,971,12 EUR
28-05-2021,974,56 EUR
27-05-2021,968,87 EUR
26-05-2021,967,25 EUR
25-05-2021,966,07 EUR
21-05-2021,956,54 EUR
20-05-2021,954,06 EUR
19-05-2021,942,40 EUR
18-05-2021,947,33 EUR
17-05-2021,952,13 EUR
14-05-2021,954,02 EUR
12-05-2021,939,07 EUR
11-05-2021,947,72 EUR
10-05-2021,959,93 EUR
07-05-2021,970,42 EUR
06-05-2021,968,33 EUR
05-05-2021,967,76 EUR
04-05-2021,960,64 EUR
03-05-2021,968,04 EUR
30-04-2021,971,65 EUR
29-04-2021,979,11 EUR
28-04-2021,979,31 EUR
27-04-2021,980,95 EUR
26-04-2021,981,71 EUR
23-04-2021,980,08 EUR
22-04-2021,973,11 EUR
21-04-2021,972,61 EUR
20-04-2021,961,24 EUR
19-04-2021,972,56 EUR
16-04-2021,979,71 EUR
15-04-2021,975,47 EUR
14-04-2021,966,80 EUR
13-04-2021,969,14 EUR
12-04-2021,966,99 EUR
09-04-2021,972,17 EUR
08-04-2021,964,85 EUR
07-04-2021,958,83 EUR
06-04-2021,964,04 EUR
01-04-2021,957,37 EUR
31-03-2021,944,67 EUR
30-03-2021,942,73 EUR
29-03-2021,939,47 EUR
26-03-2021,937,39 EUR
25-03-2021,921,33 EUR
24-03-2021,921,37 EUR
23-03-2021,922,52 EUR
22-03-2021,924,31 EUR
19-03-2021,920,64 EUR
18-03-2021,924,59 EUR
17-03-2021,932,57 EUR
16-03-2021,933,56 EUR
15-03-2021,928,27 EUR
12-03-2021,925,67 EUR
11-03-2021,930,07 EUR
10-03-2021,918,42 EUR
09-03-2021,914,08 EUR
08-03-2021,902,54 EUR
05-03-2021,905,40 EUR
04-03-2021,894,74 EUR
03-03-2021,908,68 EUR
02-03-2021,915,70 EUR
01-03-2021,921,63 EUR
26-02-2021,896,73 EUR
25-02-2021,904,76 EUR
24-02-2021,923,88 EUR
23-02-2021,919,00 EUR
22-02-2021,921,94 EUR
19-02-2021,934,15 EUR
18-02-2021,936,27 EUR
17-02-2021,945,37 EUR
16-02-2021,946,83 EUR
15-02-2021,944,75 EUR
12-02-2021,941,02 EUR
11-02-2021,933,92 EUR
10-02-2021,928,88 EUR
09-02-2021,929,06 EUR
08-02-2021,930,57 EUR
05-02-2021,924,75 EUR
04-02-2021,919,39 EUR
03-02-2021,909,89 EUR
02-02-2021,907,84 EUR
01-02-2021,891,74 EUR
29-01-2021,873,04 EUR
28-01-2021,889,16 EUR
27-01-2021,883,65 EUR
26-01-2021,896,42 EUR
25-01-2021,899,82 EUR
22-01-2021,895,83 EUR
21-01-2021,902,35 EUR
20-01-2021,904,23 EUR
19-01-2021,887,75 EUR
18-01-2021,885,98 EUR
15-01-2021,884,58 EUR
14-01-2021,890,67 EUR
13-01-2021,889,82 EUR
12-01-2021,887,93 EUR
11-01-2021,891,43 EUR
08-01-2021,890,57 EUR
07-01-2021,881,95 EUR
06-01-2021,871,86 EUR
05-01-2021,872,02 EUR
04-01-2021,867,17 EUR
31-12-2020,871,36 EUR
30-12-2020,868,62 EUR
29-12-2020,868,79 EUR
28-12-2020,867,11 EUR
23-12-2020,862,90 EUR
22-12-2020,861,33 EUR
21-12-2020,854,42 EUR
18-12-2020,862,09 EUR
17-12-2020,863,98 EUR
16-12-2020,859,93 EUR
15-12-2020,859,47 EUR
14-12-2020,854,88 EUR
11-12-2020,857,60 EUR
10-12-2020,856,18 EUR
09-12-2020,860,01 EUR
08-12-2020,866,97 EUR
07-12-2020,864,38 EUR
04-12-2020,864,96 EUR
03-12-2020,857,61 EUR
02-12-2020,860,29 EUR
01-12-2020,862,53 EUR
30-11-2020,855,69 EUR
27-11-2020,865,03 EUR
26-11-2020,863,16 EUR
25-11-2020,861,42 EUR
24-11-2020,864,33 EUR
23-11-2020,856,02 EUR
20-11-2020,852,08 EUR
19-11-2020,852,03 EUR
18-11-2020,852,05 EUR
17-11-2020,855,31 EUR
16-11-2020,858,57 EUR
13-11-2020,849,44 EUR
12-11-2020,844,06 EUR
11-11-2020,849,48 EUR
10-11-2020,841,12 EUR
09-11-2020,847,63 EUR
06-11-2020,827,67 EUR
05-11-2020,826,89 EUR
04-11-2020,815,84 EUR
03-11-2020,796,49 EUR
02-11-2020,788,50 EUR
30-10-2020,777,88 EUR
29-10-2020,785,05 EUR
28-10-2020,773,21 EUR
27-10-2020,793,55 EUR
26-10-2020,794,86 EUR
23-10-2020,806,62 EUR
22-10-2020,804,04 EUR
21-10-2020,803,64 EUR
20-10-2020,807,67 EUR
19-10-2020,808,07 EUR
16-10-2020,816,37 EUR
15-10-2020,812,34 EUR
14-10-2020,817,87 EUR
13-10-2020,821,33 EUR
12-10-2020,821,61 EUR
09-10-2020,809,48 EUR
08-10-2020,803,37 EUR
07-10-2020,798,05 EUR
06-10-2020,788,19 EUR
05-10-2020,791,89 EUR
02-10-2020,784,49 EUR
01-10-2020,790,50 EUR
30-09-2020,785,95 EUR
29-09-2020,781,37 EUR
28-09-2020,785,89 EUR
25-09-2020,774,60 EUR
24-09-2020,768,13 EUR
23-09-2020,770,60 EUR
22-09-2020,776,79 EUR
21-09-2020,769,07 EUR
18-09-2020,778,40 EUR
17-09-2020,788,58 EUR
16-09-2020,796,53 EUR
15-09-2020,796,64 EUR
14-09-2020,790,26 EUR
11-09-2020,784,66 EUR
10-09-2020,782,33 EUR
09-09-2020,791,85 EUR
08-09-2020,778,44 EUR
07-09-2020,795,09 EUR
04-09-2020,793,80 EUR
03-09-2020,802,14 EUR
02-09-2020,825,61 EUR
01-09-2020,807,50 EUR
31-08-2020,801,58 EUR
28-08-2020,808,59 EUR
27-08-2020,810,10 EUR
26-08-2020,811,47 EUR
25-08-2020,802,90 EUR
24-08-2020,799,87 EUR
21-08-2020,791,66 EUR
20-08-2020,785,05 EUR
19-08-2020,785,69 EUR
18-08-2020,785,90 EUR
17-08-2020,787,50 EUR
14-08-2020,785,80 EUR
13-08-2020,788,85 EUR
12-08-2020,791,02 EUR
11-08-2020,782,50 EUR
10-08-2020,778,22 EUR
07-08-2020,777,76 EUR
06-08-2020,777,62 EUR
05-08-2020,774,40 EUR
04-08-2020,774,70 EUR
03-08-2020,772,44 EUR
31-07-2020,761,70 EUR
30-07-2020,763,33 EUR
29-07-2020,771,81 EUR
28-07-2020,770,76 EUR
27-07-2020,770,74 EUR
24-07-2020,774,04 EUR
23-07-2020,783,52 EUR
22-07-2020,788,13 EUR
21-07-2020,794,72 EUR
20-07-2020,793,76 EUR
17-07-2020,785,92 EUR
16-07-2020,781,96 EUR
15-07-2020,787,49 EUR
14-07-2020,780,93 EUR
13-07-2020,782,39 EUR
10-07-2020,787,00 EUR
09-07-2020,783,13 EUR
08-07-2020,783,17 EUR
07-07-2020,782,14 EUR
06-07-2020,787,14 EUR
03-07-2020,777,72 EUR
02-07-2020,779,08 EUR
01-07-2020,767,93 EUR
30-06-2020,766,07 EUR
29-06-2020,758,17 EUR
26-06-2020,754,34 EUR
25-06-2020,767,82 EUR
24-06-2020,759,24 EUR
22-06-2020,768,57 EUR
19-06-2020,769,35 EUR
18-06-2020,767,84 EUR
17-06-2020,768,02 EUR
16-06-2020,765,89 EUR
15-06-2020,746,99 EUR
12-06-2020,748,63 EUR
11-06-2020,736,67 EUR
10-06-2020,773,72 EUR
09-06-2020,774,56 EUR
08-06-2020,782,45 EUR
05-06-2020,780,52 EUR
04-06-2020,759,71 EUR
03-06-2020,769,57 EUR
02-06-2020,757,01 EUR
29-05-2020,739,87 EUR
28-05-2020,745,70 EUR
27-05-2020,747,28 EUR
26-05-2020,742,50 EUR
25-05-2020,735,21 EUR
22-05-2020,731,53 EUR
20-05-2020,737,67 EUR
19-05-2020,730,38 EUR
18-05-2020,738,75 EUR
15-05-2020,718,22 EUR
14-05-2020,715,69 EUR
13-05-2020,714,49 EUR
12-05-2020,726,96 EUR
11-05-2020,735,54 EUR
08-05-2020,732,54 EUR
07-05-2020,727,98 EUR
06-05-2020,718,17 EUR
05-05-2020,719,66 EUR
04-05-2020,706,12 EUR
30-04-2020,726,87 EUR
29-04-2020,739,64 EUR
28-04-2020,722,09 EUR
27-04-2020,721,35 EUR
24-04-2020,710,87 EUR
23-04-2020,711,19 EUR
22-04-2020,707,08 EUR
21-04-2020,689,97 EUR
20-04-2020,713,29 EUR
17-04-2020,719,06 EUR
16-04-2020,707,62 EUR
15-04-2020,701,63 EUR
14-04-2020,713,80 EUR
09-04-2020,707,48 EUR
08-04-2020,702,42 EUR
07-04-2020,691,21 EUR
06-04-2020,687,57 EUR
03-04-2020,654,37 EUR
02-04-2020,660,65 EUR
01-04-2020,651,72 EUR
31-03-2020,670,04 EUR
30-03-2020,664,76 EUR
27-03-2020,652,94 EUR
26-03-2020,676,00 EUR
25-03-2020,663,20 EUR
24-03-2020,654,40 EUR
23-03-2020,614,07 EUR
20-03-2020,631,84 EUR
19-03-2020,632,49 EUR
18-03-2020,618,62 EUR
17-03-2020,641,69 EUR
16-03-2020,621,93 EUR
13-03-2020,678,84 EUR
12-03-2020,649,55 EUR
11-03-2020,701,88 EUR
10-03-2020,717,08 EUR
09-03-2020,697,62 EUR
06-03-2020,749,24 EUR
05-03-2020,772,39 EUR
04-03-2020,791,62 EUR
03-03-2020,773,06 EUR
02-03-2020,783,34 EUR
28-02-2020,771,19 EUR
27-02-2020,784,01 EUR
26-02-2020,819,06 EUR
25-02-2020,821,28 EUR
24-02-2020,840,04 EUR
21-02-2020,871,10 EUR
20-02-2020,882,54 EUR
19-02-2020,888,51 EUR
18-02-2020,882,06 EUR
17-02-2020,887,23 EUR
14-02-2020,886,64 EUR
13-02-2020,886,54 EUR
12-02-2020,886,49 EUR
11-02-2020,879,83 EUR
10-02-2020,871,75 EUR
07-02-2020,867,94 EUR
06-02-2020,872,13 EUR
05-02-2020,865,62 EUR
04-02-2020,856,03 EUR
03-02-2020,840,68 EUR
31-01-2020,833,94 EUR
30-01-2020,849,10 EUR
29-01-2020,856,24 EUR
28-01-2020,853,19 EUR
27-01-2020,844,98 EUR
24-01-2020,863,56 EUR
23-01-2020,866,15 EUR
22-01-2020,867,74 EUR
21-01-2020,867,04 EUR
20-01-2020,873,08 EUR
17-01-2020,873,09 EUR
16-01-2020,866,88 EUR
15-01-2020,861,72 EUR
14-01-2020,864,57 EUR
13-01-2020,865,22 EUR
10-01-2020,862,90 EUR
09-01-2020,864,52 EUR
08-01-2020,857,72 EUR
07-01-2020,854,99 EUR
06-01-2020,850,29 EUR
03-01-2020,853,58 EUR
02-01-2020,857,37 EUR
31-12-2019,845,93 EUR
30-12-2019,847,47 EUR
27-12-2019,852,80 EUR
23-12-2019,851,79 EUR
20-12-2019,850,94 EUR
19-12-2019,846,63 EUR
18-12-2019,845,20 EUR
17-12-2019,844,43 EUR
16-12-2019,844,30 EUR
13-12-2019,839,87 EUR
12-12-2019,838,20 EUR
11-12-2019,831,43 EUR
10-12-2019,827,62 EUR
09-12-2019,828,09 EUR
06-12-2019,830,43 EUR
05-12-2019,821,07 EUR
04-12-2019,819,27 EUR
03-12-2019,812,90 EUR
02-12-2019,817,08 EUR
29-11-2019,824,75 EUR
28-11-2019,829,68 EUR
27-11-2019,830,52 EUR
26-11-2019,827,27 EUR
25-11-2019,825,50 EUR
22-11-2019,817,92 EUR
21-11-2019,814,10 EUR
20-11-2019,815,59 EUR
19-11-2019,818,21 EUR
18-11-2019,818,38 EUR
15-11-2019,820,34 EUR
14-11-2019,815,51 EUR
13-11-2019,816,51 EUR
12-11-2019,819,19 EUR
11-11-2019,815,41 EUR
08-11-2019,818,48 EUR
07-11-2019,818,26 EUR
06-11-2019,813,70 EUR
05-11-2019,813,64 EUR
04-11-2019,807,96 EUR
31-10-2019,795,60 EUR
30-10-2019,798,82 EUR
29-10-2019,798,74 EUR
28-10-2019,799,22 EUR
25-10-2019,794,08 EUR
24-10-2019,793,42 EUR
23-10-2019,789,37 EUR
22-10-2019,786,96 EUR
21-10-2019,787,99 EUR
18-10-2019,784,00 EUR
17-10-2019,786,48 EUR
16-10-2019,786,08 EUR
15-10-2019,788,50 EUR
14-10-2019,780,84 EUR
11-10-2019,781,95 EUR
10-10-2019,772,80 EUR
09-10-2019,770,08 EUR
08-10-2019,766,11 EUR
07-10-2019,775,01 EUR
04-10-2019,776,03 EUR
03-10-2019,767,91 EUR
02-10-2019,765,61 EUR
01-10-2019,780,51 EUR
30-09-2019,788,57 EUR
27-09-2019,783,67 EUR
26-09-2019,787,31 EUR
25-09-2019,786,75 EUR
24-09-2019,782,73 EUR
23-09-2019,788,69 EUR
20-09-2019,791,41 EUR
19-09-2019,790,40 EUR
18-09-2019,788,18 EUR
17-09-2019,788,10 EUR
16-09-2019,790,64 EUR
13-09-2019,789,90 EUR
12-09-2019,789,99 EUR
11-09-2019,788,19 EUR
10-09-2019,778,28 EUR
09-09-2019,778,58 EUR
06-09-2019,777,99 EUR
05-09-2019,776,38 EUR
04-09-2019,767,17 EUR
03-09-2019,762,67 EUR
02-09-2019,766,43 EUR
30-08-2019,764,40 EUR
29-08-2019,758,02 EUR
28-08-2019,748,93 EUR
27-08-2019,746,09 EUR
26-08-2019,745,44 EUR
23-08-2019,742,28 EUR
22-08-2019,755,35 EUR
21-08-2019,758,26 EUR
20-08-2019,754,47 EUR
19-08-2019,758,60 EUR
16-08-2019,750,54 EUR
14-08-2019,740,87 EUR
13-08-2019,754,43 EUR
12-08-2019,745,71 EUR
09-08-2019,751,68 EUR
08-08-2019,756,79 EUR
07-08-2019,746,30 EUR
06-08-2019,747,17 EUR
05-08-2019,743,16 EUR
02-08-2019,766,02 EUR
01-08-2019,781,64 EUR
31-07-2019,783,03 EUR
30-07-2019,786,32 EUR
29-07-2019,789,67 EUR
26-07-2019,791,75 EUR
25-07-2019,784,66 EUR
24-07-2019,788,98 EUR
23-07-2019,786,46 EUR
22-07-2019,777,00 EUR
19-07-2019,775,21 EUR
18-07-2019,774,29 EUR
17-07-2019,774,92 EUR
16-07-2019,775,88 EUR
15-07-2019,774,19 EUR
12-07-2019,772,14 EUR
11-07-2019,770,48 EUR
10-07-2019,771,03 EUR
09-07-2019,770,80 EUR
08-07-2019,771,81 EUR
05-07-2019,776,63 EUR
04-07-2019,777,76 EUR
03-07-2019,777,19 EUR
02-07-2019,774,08 EUR
01-07-2019,771,32 EUR
28-06-2019,761,23 EUR
27-06-2019,758,54 EUR
26-06-2019,755,23 EUR
25-06-2019,755,92 EUR
24-06-2019,760,08 EUR
21-06-2019,763,62 EUR
20-06-2019,766,57 EUR
19-06-2019,764,54 EUR
18-06-2019,762,36 EUR
17-06-2019,751,89 EUR
14-06-2019,752,02 EUR
13-06-2019,752,55 EUR
12-06-2019,750,16 EUR
11-06-2019,753,55 EUR
07-06-2019,745,20 EUR
06-06-2019,740,76 EUR
05-06-2019,740,02 EUR
04-06-2019,738,38 EUR
03-06-2019,732,19 EUR
31-05-2019,734,99 EUR
29-05-2019,738,61 EUR
28-05-2019,743,02 EUR
27-05-2019,744,47 EUR
24-05-2019,743,08 EUR
23-05-2019,743,30 EUR
22-05-2019,753,07 EUR
21-05-2019,754,71 EUR
20-05-2019,750,94 EUR
17-05-2019,759,39 EUR
16-05-2019,763,12 EUR
15-05-2019,757,28 EUR
14-05-2019,752,53 EUR
13-05-2019,743,77 EUR
10-05-2019,759,53 EUR
08-05-2019,767,62 EUR
07-05-2019,769,51 EUR
06-05-2019,781,04 EUR
03-05-2019,788,07 EUR
02-05-2019,781,47 EUR
30-04-2019,781,14 EUR
29-04-2019,785,65 EUR
26-04-2019,783,36 EUR
25-04-2019,780,56 EUR
24-04-2019,779,72 EUR
23-04-2019,782,81 EUR
18-04-2019,777,67 EUR
17-04-2019,772,86 EUR
16-04-2019,773,15 EUR
15-04-2019,770,23 EUR
12-04-2019,771,36 EUR
11-04-2019,768,97 EUR
10-04-2019,772,24 EUR
09-04-2019,769,72 EUR
08-04-2019,772,29 EUR
05-04-2019,774,37 EUR
04-04-2019,770,61 EUR
03-04-2019,769,61 EUR
02-04-2019,766,73 EUR
01-04-2019,763,17 EUR
29-03-2019,753,99 EUR
28-03-2019,746,49 EUR
27-03-2019,744,60 EUR
26-03-2019,746,17 EUR
25-03-2019,740,98 EUR
22-03-2019,745,40 EUR
21-03-2019,755,48 EUR
20-03-2019,752,37 EUR
19-03-2019,758,39 EUR
18-03-2019,755,51 EUR
15-03-2019,753,23 EUR
14-03-2019,748,66 EUR
13-03-2019,748,23 EUR
12-03-2019,746,67 EUR
11-03-2019,745,85 EUR
08-03-2019,734,87 EUR
07-03-2019,740,38 EUR
06-03-2019,744,10 EUR
05-03-2019,748,44 EUR
04-03-2019,745,72 EUR
01-03-2019,742,60 EUR
28-02-2019,737,82 EUR
27-02-2019,741,02 EUR
26-02-2019,744,06 EUR
25-02-2019,745,46 EUR
22-02-2019,741,73 EUR
21-02-2019,737,38 EUR
20-02-2019,739,62 EUR
19-02-2019,736,60 EUR
18-02-2019,737,20 EUR
15-02-2019,737,33 EUR
14-02-2019,732,62 EUR
13-02-2019,733,89 EUR
12-02-2019,731,70 EUR
11-02-2019,727,35 EUR
08-02-2019,722,73 EUR
07-02-2019,724,10 EUR
06-02-2019,732,16 EUR
05-02-2019,731,74 EUR
04-02-2019,726,31 EUR
01-02-2019,723,59 EUR
31-01-2019,725,76 EUR
30-01-2019,719,94 EUR
29-01-2019,712,78 EUR
28-01-2019,711,52 EUR
25-01-2019,718,03 EUR
24-01-2019,713,15 EUR
23-01-2019,709,50 EUR
22-01-2019,710,43 EUR
21-01-2019,716,05 EUR
18-01-2019,716,35 EUR
17-01-2019,708,36 EUR
16-01-2019,706,74 EUR
15-01-2019,703,41 EUR
14-01-2019,694,10 EUR
11-01-2019,696,86 EUR
10-01-2019,695,61 EUR
09-01-2019,695,07 EUR
08-01-2019,692,49 EUR
07-01-2019,687,65 EUR
04-01-2019,685,83 EUR
03-01-2019,671,76 EUR
02-01-2019,680,47 EUR
31-12-2018,682,71 EUR
28-12-2018,680,05 EUR
27-12-2018,676,59 EUR
21-12-2018,673,62 EUR
20-12-2018,679,58 EUR
19-12-2018,689,07 EUR
18-12-2018,694,62 EUR
17-12-2018,698,39 EUR
14-12-2018,707,29 EUR
13-12-2018,714,07 EUR
12-12-2018,713,82 EUR
11-12-2018,707,49 EUR
10-12-2018,699,69 EUR
07-12-2018,707,04 EUR
06-12-2018,711,19 EUR
05-12-2018,724,89 EUR
04-12-2018,729,63 EUR
03-12-2018,742,25 EUR
30-11-2018,732,96 EUR
29-11-2018,728,20 EUR
28-11-2018,730,09 EUR
27-11-2018,720,46 EUR
26-11-2018,717,55 EUR
23-11-2018,708,61 EUR
22-11-2018,708,23 EUR
21-11-2018,711,87 EUR
20-11-2018,705,00 EUR
19-11-2018,714,80 EUR
16-11-2018,726,25 EUR
15-11-2018,727,37 EUR
14-11-2018,721,68 EUR
13-11-2018,727,76 EUR
12-11-2018,726,92 EUR
09-11-2018,734,64 EUR
08-11-2018,739,99 EUR
07-11-2018,739,27 EUR
06-11-2018,729,78 EUR
05-11-2018,728,35 EUR
02-11-2018,730,59 EUR
31-10-2018,725,12 EUR
30-10-2018,710,53 EUR
29-10-2018,706,86 EUR
26-10-2018,710,75 EUR
25-10-2018,720,59 EUR
24-10-2018,713,85 EUR
23-10-2018,723,91 EUR
22-10-2018,733,29 EUR
19-10-2018,732,00 EUR
18-10-2018,731,78 EUR
17-10-2018,739,70 EUR
16-10-2018,738,88 EUR
15-10-2018,725,19 EUR
12-10-2018,730,50 EUR
11-10-2018,721,20 EUR
10-10-2018,735,78 EUR
09-10-2018,758,59 EUR
08-10-2018,758,22 EUR
05-10-2018,761,37 EUR
04-10-2018,767,94 EUR
03-10-2018,777,71 EUR
02-10-2018,776,68 EUR
01-10-2018,780,27 EUR
28-09-2018,777,18 EUR
27-09-2018,775,70 EUR
26-09-2018,772,62 EUR
25-09-2018,770,88 EUR
24-09-2018,767,70 EUR
21-09-2018,770,12 EUR
20-09-2018,768,60 EUR
19-09-2018,767,09 EUR
18-09-2018,763,44 EUR
17-09-2018,760,12 EUR
14-09-2018,765,71 EUR
13-09-2018,762,18 EUR
12-09-2018,759,40 EUR
11-09-2018,758,36 EUR
10-09-2018,756,05 EUR
07-09-2018,758,81 EUR
06-09-2018,757,76 EUR
05-09-2018,759,64 EUR
04-09-2018,771,12 EUR
03-09-2018,771,65 EUR
31-08-2018,771,75 EUR
30-08-2018,772,75 EUR
29-08-2018,775,64 EUR
28-08-2018,770,64 EUR
27-08-2018,772,67 EUR
24-08-2018,768,12 EUR
23-08-2018,764,37 EUR
22-08-2018,765,73 EUR
21-08-2018,766,96 EUR
20-08-2018,767,32 EUR
17-08-2018,763,21 EUR
16-08-2018,764,89 EUR
